discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_48,CODAP,6,A,Lembranças do passado,"['da', 'ganhava', 'o', 'importante', 'eu', 'solta', 'é', 'é', 'ficavamos', 'acende', 'anoitece', 'melhoro', 'chego', '-', '-', '-', 'é', 'gostou', 'foram', '-', '-', 'que', '-', '-', '-', '-', '-', '-', 'cresceu', 'falavam', '-', '-', '-', '-', '-']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-']",08:09,08:39,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['erro', 'exata', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'erro', 'grafia_incorreta', 'branco', 'branco', 'branco', 'aceitavel', 'classe_correta', 'exata', 'branco', 'branco', 'erro', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'classe_correta', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'branco']",2,1,4,6,6,16,28.571
EST_49,CODAP,6,A,Lembranças do passado,"['bem', 'tinha', 'muito', 'indo', 'tinha', 'saia', 'era', 'era', 'saímos', '-', '-', 'acontece', 'desliga', 'e', 'líga', 'escuta', 'eram', 'amava', 'tinham', '-', '-', 'que', '-', 'é', 'queria', 'acabaram', 'vendia', '-', '-', '-', '-', '-', '-', '-', '-']","['-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-']",08:09,08:32,"[0.0, 1.0, 0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['erro', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'classe_correta', 'branco', 'branco', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'branco', 'erro', 'branco', 'aceitavel', 'classe_correta', 'aceitavel', 'aceitavel', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",2,0,4,10,6,13,31.429
EST_50,CODAP,6,B,Lembranças do passado,"['era', 'ganhando', 'o', 'ir', 'vivia', 'soltava', 'era', 'é', 'andava', 'acendia', 'noite', 'era', 'faltava', 'e', 'falava', 'escutava', 'é', 'que', 'era', 'era', 'ia', 'é', 'era', 'é', 'pode', 'aconteceu', 'era', 'era', '-', '-', 'é', 'era', 'era', 'e', 'é']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:00,08:26,"[1.0, 0.5, 0.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.5, 0.0, 0.5]","['aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'branco', 'branco', 'classe_correta', 'exata', 'classe_correta', 'erro', 'classe_correta']",3,0,4,20,6,2,48.571
EST_51,CODAP,6,B,Lembranças do passado,"[' -', 'recebia', 'o', 'suficiente', 'da', 'e', 'é', 'é', 'moramos', 'e', 'e', 'e', 'cai', 'esplode', 'tudo', 'len', 'foi', 'gritava', 'é', 'e', 'e', 'tardezinha', 'e', 'e', 'que', 'oltros', 'enrica', 'e', 'são', 'faz', 'que', 'é', 'é', 'sol', 'vem']","['-', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:22,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0]","['branco', 'aceitavel', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'exata', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel']",1,0,3,11,19,1,27.143
EST_52,CODAP,6,B,Lembranças do passado,"['trabalha', 'trabalhou', 'o', 'viagada', 'hoje', 'saia', 'era', 'era', 'ia', 'acendia', 'ruas', 'mudou', 'chegou', 'mudaram', 'mudou', 'vio', 'foi', 'soria', 'fiserão', 'foram', 'andaram', 'historiadora', 'foi', 'é', 'pode', 'trasem', 'mala', 'é', 'ruins', 'é', 'para', 'que', 'é', 'gosto', 'nas']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-']",08:00,08:23,"[1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]","['grafia_incorreta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'exata', 'exata', 'classe_correta', 'classe_correta', 'erro', 'exata', 'exata', 'classe_correta', 'classe_correta', 'erro', 'exata', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'exata', 'erro', 'erro', 'classe_correta', 'exata', 'erro']",7,1,2,14,11,0,48.571
EST_53,CODAP,6,A,Lembranças do passado,"['muito', 'trabalha', 'o', 'essencial', 'andar', 'tem', 'é', 'é', 'fica', 'o', 'ilumina', 'tem', 'acaba', 'é', 'ligado', 'asistindo', 'é', 'tem', 'é', 'tem', 'tem', 'feliz', 'depois', 'é', 'tem', 'trabalha', 'panelas', 'tem', '-', '-', '-', '-', '-', '-', '-']","['-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-']",08:09,08:26,"[0.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['erro', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",0,0,3,19,6,7,35.714
EST_54,CODAP,6,A,Lembranças do passado,"['trabalhou', 'descansa', 'o', 'esforço', 'estar', 'solta', 'é', 'é', 'moramos', 'iluminava', 'noite', 'mudou', 'chegou', 'e', 'tocava', 'ver', 'foi', 'amou', 'foram', 'inovaram', 'sumiram', 'mudar', 'chegaram', 'era', 'tinha', 'vinham', 'feiras', 'vivia', 'viam', 'hoje', 'é', 'é', 'causou', 'gosto', 'vivir']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:30,"[1.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 1.0, 1.0, 0.5]","['grafia_incorreta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'exata', 'exata', 'erro', 'classe_correta', 'classe_correta', 'exata', 'aceitavel', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'grafia_incorreta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'exata', 'exata', 'classe_correta']",7,2,4,17,5,0,61.429
EST_55,CODAP,6,B,Lembranças do passado,"['-', 'comia', 'não', 'lá', 'divertida', 'passava', 'era', '-', 'gostavamos', 'quente', 'tinha', 'para', 'na', 'erão', 'que', 'nas', 'nas', 'gosta', 'de', 'era', 'gostam', 'tambem', 'dia', 'que', 'e', 'nas', 'ali', 'sempre', 'gostam', 'lá', 'va', 'porque', 'era', 'gamava', 'que']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-']",08:00,08:16,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0]","['branco', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'exata', 'branco', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro']",1,0,1,12,19,2,22.857
EST_56,CODAP,6,B,Lembranças do passado,"['trabalha', 'resebeu', 'o', 'ir', 'entrei', 'saia', 'é', 'é', 'bricava', 'e', 'pasava', 'e', 'acaba', 'e', 'a', 'vendo', 'em', 'ançiosos', 'da', 'tem', 'fica', 'o', 'que', 'é', 'tem', 'na', 'no', 'é', 'tem', 'ficar', 'aque', 'é', 'é', 'tenho', 'é']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:20,"[1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5]","['grafia_incorreta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta']",0,1,1,21,12,0,35.714
EST_57,CODAP,6,B,Lembranças do passado,"['feito', 'tinha', 'bastante', 'fomos', 'foi', 'saia', 'era', 'era', 'brimcanos', 'acendia', 'ligavamos', 'boa', 'ligava', 'e', 'novo', 'via', 'era', 'iria', 'foram', 'foram', 'foi', 'nova', 'sempre', 'for', 'teria', 'recebece', 'moeda', 'amei', 'lá', 'saiam', 'lá', 'foi', 'tinha', 'sai', 'estão']","['-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:21,"[0.5, 1.0, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0]","['classe_correta', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'exata', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'exata']",4,0,4,17,10,0,47.143
EST_58,CODAP,6,B,Lembranças do passado,"['trabalha', 'recebe', 'ganha', 'viaja', 'chegando', 'tem', 'é', 'é', 'vamos', 'passara', 'acender', 'acontece', 'cai', 'acendem', 'liga', 'escuta', 'da', 'feliz', 'da', 'da', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:00,08:37,"[1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",0,2,0,13,5,15,24.286
EST_59,CODAP,6,B,Lembranças do passado,"['trabalhador', 'fazia', 'o', '-', 'quando', 'a', 'era', 'era', 'iamos', '-', '-', 'também', 'acabava', 'e', 'eletrico', 'as', 'era', 'quando', 'surgiram', 'e', 'foram', 'era', 'também', 'era', 'tem', 'evolução', 'lançavam', 'era', '-', '-', 'aqui', 'tem', 'gerarão', 'amo', 'grado']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:27,"[1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0]","['grafia_incorreta', 'classe_correta', 'erro', 'branco', 'erro', 'erro', 'exata', 'exata', 'aceitavel', 'branco', 'branco', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'exata', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'branco', 'branco', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'erro']",3,1,4,9,13,5,35.714
EST_60,CODAP,6,B,Lembranças do passado,"['eu', 'ficava', 'tinha', 'ia', 'mas', 'as', 'tão', 'era', 'la', 'aí', 'anoitesia', 'acomtece', 'acaba', 'asemdia', 'eletrico', 'seu', 'foi', 'mesmo', 'forão', 'aí', 'sairão', 'comcorda', 'tamtas', 'é', 'pode', 'quebrão', 'como', 'é', 'pobres', 'não', 'mais', 'é', 'é', 'mais', 'ruim']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-']",08:00,08:17,"[0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]","['erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'exata', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'exata', 'erro', 'classe_correta', 'erro', 'aceitavel', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro']",2,0,2,12,19,0,28.571
